image_id,label
ISIC_0026395,1
ISIC_0028230,5
ISIC_0031862,5
ISIC_0029850,5
ISIC_0033817,6
ISIC_0027017,2
ISIC_0033257,1
ISIC_0026884,5
ISIC_0031478,5
ISIC_0033789,5
ISIC_0029810,2
ISIC_0027925,5
ISIC_0031071,5
ISIC_0027172,0
ISIC_0029254,5
ISIC_0027422,5
ISIC_0033729,5
ISIC_0024406,5
ISIC_0026862,5
ISIC_0025454,2
ISIC_0031989,2
ISIC_0026038,5
ISIC_0029552,5
ISIC_0030337,5
ISIC_0024760,2
ISIC_0026319,0
ISIC_0033908,2
ISIC_0034161,1
ISIC_0024685,5
ISIC_0030041,5
ISIC_0032963,2
ISIC_0024774,2
ISIC_0024501,5
ISIC_0029993,5
ISIC_0029116,5
ISIC_0026668,1
ISIC_0026867,2
ISIC_0024718,5
ISIC_0027182,5
ISIC_0032385,5
ISIC_0030220,5
ISIC_0033499,1
ISIC_0029216,4
ISIC_0032752,5
ISIC_0029119,5
ISIC_0032885,5
ISIC_0027454,2
ISIC_0032790,4
ISIC_0031414,5
ISIC_0028923,5
ISIC_0030028,5
ISIC_0025951,5
ISIC_0026795,5
ISIC_0025573,4
ISIC_0034113,2
ISIC_0033611,4
ISIC_0027558,5
ISIC_0025598,5
ISIC_0033431,4
ISIC_0031235,5
ISIC_0028624,5
ISIC_0031510,5
ISIC_0033122,4
ISIC_0033217,4
ISIC_0030553,5
ISIC_0025742,5
ISIC_0024765,5
ISIC_0032176,5
ISIC_0029588,2
ISIC_0024708,2
ISIC_0026889,5
ISIC_0031939,5
ISIC_0034289,4
ISIC_0030867,5
ISIC_0025395,5
ISIC_0029298,5
ISIC_0034220,5
ISIC_0031172,5
ISIC_0030211,4
ISIC_0025447,5
ISIC_0028519,4
ISIC_0027449,5
ISIC_0027077,5
ISIC_0024329,0
ISIC_0024757,5
ISIC_0032341,5
ISIC_0026715,5
ISIC_0032335,2
ISIC_0030572,5
ISIC_0033382,5
ISIC_0026359,5
ISIC_0028681,2
ISIC_0031397,5
ISIC_0029860,0
ISIC_0027937,6
ISIC_0031920,5
ISIC_0034105,5
ISIC_0031885,5
ISIC_0024803,5
ISIC_0028842,2
ISIC_0024921,5
ISIC_0025337,2
ISIC_0030635,5
ISIC_0029621,5
ISIC_0028402,5
ISIC_0029095,5
ISIC_0033402,5
ISIC_0033542,5
ISIC_0025740,5
ISIC_0026035,5
ISIC_0030544,5
ISIC_0033832,5
ISIC_0033091,5
ISIC_0032599,5
ISIC_0029691,5
ISIC_0031393,5
ISIC_0030442,3
ISIC_0026068,6
ISIC_0032917,4
ISIC_0031396,2
ISIC_0031839,5
ISIC_0028274,5
ISIC_0028949,5
ISIC_0025089,0
ISIC_0030492,5
ISIC_0032686,5
ISIC_0030636,2
ISIC_0025549,5
ISIC_0032784,5
ISIC_0026932,5
ISIC_0031401,4
ISIC_0032848,5
ISIC_0026232,5
ISIC_0024335,5
ISIC_0029997,5
ISIC_0028709,4
ISIC_0025873,6
ISIC_0030304,5
ISIC_0031437,5
ISIC_0032036,4
ISIC_0030910,4
ISIC_0031682,5
ISIC_0029025,0
ISIC_0029210,0
ISIC_0025011,5
ISIC_0026596,4
ISIC_0029768,5
ISIC_0026870,4
ISIC_0032378,5
ISIC_0030898,4
ISIC_0031153,5
ISIC_0029785,5
ISIC_0032478,5
ISIC_0033341,5
ISIC_0033537,5
ISIC_0027725,5
ISIC_0026775,2
ISIC_0031922,0
ISIC_0025768,5
ISIC_0025576,1
ISIC_0024610,5
ISIC_0034100,4
ISIC_0027571,5
ISIC_0032243,5
ISIC_0034234,5
ISIC_0029664,5
ISIC_0031691,2
ISIC_0029166,2
ISIC_0027300,4
ISIC_0033246,2
ISIC_0027416,5
ISIC_0027292,5
ISIC_0033898,5
ISIC_0032331,4
ISIC_0026695,5
ISIC_0033239,4
ISIC_0028729,5
ISIC_0026446,2
ISIC_0028797,2
ISIC_0027804,5
ISIC_0025238,4
ISIC_0026398,5
ISIC_0031331,5
ISIC_0028597,5
ISIC_0025921,5
ISIC_0025675,5
ISIC_0029686,5
ISIC_0027038,1
ISIC_0033443,5
ISIC_0027681,2
ISIC_0033640,5
ISIC_0030598,5
ISIC_0024998,5
ISIC_0025953,0
ISIC_0031270,6
ISIC_0030935,2
ISIC_0024372,0
ISIC_0024995,5
ISIC_0027507,4
ISIC_0029899,1
ISIC_0025632,5
ISIC_0032319,5
ISIC_0027401,5
ISIC_0028635,5
ISIC_0032000,5
ISIC_0032137,5
ISIC_0031139,5
ISIC_0032810,4
ISIC_0033465,2
ISIC_0026943,5
ISIC_0025960,5
ISIC_0031559,5
ISIC_0024333,4
ISIC_0026856,5
ISIC_0024493,5
ISIC_0027335,2
ISIC_0025423,5
ISIC_0033464,5
ISIC_0024825,2
ISIC_0025727,5
ISIC_0034207,5
ISIC_0026107,2
ISIC_0024411,1
ISIC_0033805,4
ISIC_0026562,5
ISIC_0028944,5
ISIC_0031480,5
ISIC_0029239,5
ISIC_0032285,5
ISIC_0030747,4
ISIC_0026681,5
ISIC_0033263,5
ISIC_0024547,2
ISIC_0027104,5
ISIC_0030223,4
ISIC_0031111,5
ISIC_0034084,5
ISIC_0028457,1
ISIC_0026891,5
ISIC_0031402,5
ISIC_0031041,1
ISIC_0026211,5
ISIC_0025501,5
ISIC_0025101,5
ISIC_0029184,5
ISIC_0030860,5
ISIC_0030450,5
ISIC_0029261,5
ISIC_0028465,4
ISIC_0032764,5
ISIC_0025005,2
ISIC_0024545,4
ISIC_0026692,5
ISIC_0029347,5
ISIC_0027651,4
ISIC_0029263,1
ISIC_0032039,5
ISIC_0029386,5
ISIC_0030665,3
ISIC_0031792,5
ISIC_0032978,2
ISIC_0029169,5
ISIC_0033216,4
ISIC_0028541,5
ISIC_0026922,5
ISIC_0029671,5
ISIC_0028662,2
ISIC_0028377,5
ISIC_0030048,5
ISIC_0027150,5
ISIC_0026322,5
ISIC_0030859,5
ISIC_0030827,0
ISIC_0034047,1
ISIC_0028690,5
ISIC_0027059,5
ISIC_0025722,5
ISIC_0034052,4
ISIC_0034074,4
ISIC_0028387,5
ISIC_0032922,4
ISIC_0033427,5
ISIC_0030795,4
ISIC_0032941,3
ISIC_0031503,5
ISIC_0029000,4
ISIC_0027184,0
ISIC_0033856,4
ISIC_0028742,5
ISIC_0032108,5
ISIC_0032564,4
ISIC_0028958,2
ISIC_0025883,2
ISIC_0028198,4
ISIC_0025752,1
ISIC_0030032,4
ISIC_0027777,5
ISIC_0027459,5
ISIC_0027329,5
ISIC_0029045,5
ISIC_0028877,1
ISIC_0030693,5
ISIC_0025318,5
ISIC_0030118,2
ISIC_0030846,5
ISIC_0028641,5
ISIC_0034096,5
ISIC_0030452,1
ISIC_0027160,5
ISIC_0024970,2
ISIC_0028337,5
ISIC_0027263,4
ISIC_0030465,2
ISIC_0029062,2
ISIC_0027759,1
ISIC_0032323,5
ISIC_0032188,5
ISIC_0031037,2
ISIC_0032457,5
ISIC_0024556,5
ISIC_0028494,5
ISIC_0029324,5
ISIC_0029920,5
ISIC_0032141,5
ISIC_0029906,5
ISIC_0032333,5
ISIC_0029341,1
ISIC_0030406,5
ISIC_0029720,5
ISIC_0032006,2
ISIC_0030069,5
ISIC_0031493,5
ISIC_0033467,5
ISIC_0028346,3
ISIC_0033265,5
ISIC_0033968,4
ISIC_0025189,5
ISIC_0028113,1
ISIC_0028564,5
ISIC_0032887,4
ISIC_0025389,2
ISIC_0029866,5
ISIC_0025357,5
ISIC_0030265,5
ISIC_0030714,0
ISIC_0030098,5
ISIC_0028423,5
ISIC_0032899,5
ISIC_0030680,5
ISIC_0028654,5
ISIC_0027087,5
ISIC_0028122,1
ISIC_0029946,5
ISIC_0028138,5
ISIC_0028608,5
ISIC_0028509,5
ISIC_0029187,5
ISIC_0028663,5
ISIC_0030965,2
ISIC_0033101,5
ISIC_0034280,2
ISIC_0024346,5
ISIC_0029297,3
ISIC_0032131,5
ISIC_0030119,4
ISIC_0030764,5
ISIC_0024887,5
ISIC_0025251,5
ISIC_0027466,5
ISIC_0031723,5
ISIC_0033918,5
ISIC_0025492,5
ISIC_0027326,2
ISIC_0030246,4
ISIC_0028135,5
ISIC_0031296,5
ISIC_0028789,5
ISIC_0029562,4
ISIC_0029653,5
ISIC_0027575,5
ISIC_0028119,5
ISIC_0029733,5
ISIC_0031541,5
ISIC_0029743,5
ISIC_0029250,5
ISIC_0030870,3
ISIC_0026999,5
ISIC_0032968,4
ISIC_0024348,5
ISIC_0033561,5
ISIC_0028441,5
ISIC_0031228,0
ISIC_0025925,5
ISIC_0033084,0
ISIC_0026310,5
ISIC_0026443,2
ISIC_0029918,5
ISIC_0033046,5
ISIC_0029255,5
ISIC_0031576,5
ISIC_0028272,5
ISIC_0029356,5
ISIC_0029640,5
ISIC_0031730,5
ISIC_0029951,1
ISIC_0028222,5
ISIC_0033189,5
ISIC_0027204,4
ISIC_0030537,5
ISIC_0024506,5
ISIC_0033260,2
ISIC_0024376,5
ISIC_0027398,5
ISIC_0026275,1
ISIC_0026072,2
ISIC_0029509,5
ISIC_0025328,5
ISIC_0030248,5
ISIC_0031094,5
ISIC_0026017,5
ISIC_0026060,2
ISIC_0025075,2
ISIC_0033631,2
ISIC_0032662,4
ISIC_0031604,5
ISIC_0027861,5
ISIC_0030918,5
ISIC_0026018,2
ISIC_0030504,5
ISIC_0032889,5
ISIC_0031695,5
ISIC_0026423,5
ISIC_0028062,5
ISIC_0026324,1
ISIC_0028020,2
ISIC_0033854,2
ISIC_0026806,5
ISIC_0030955,5
ISIC_0031010,5
ISIC_0034177,5
ISIC_0027702,4
ISIC_0032320,5
ISIC_0028287,5
ISIC_0029061,2
ISIC_0029834,5
ISIC_0030921,5
ISIC_0032014,0
ISIC_0031054,5
ISIC_0029114,5
ISIC_0030357,5
ISIC_0031445,5
ISIC_0031915,4
ISIC_0033186,4
ISIC_0033927,5
ISIC_0030171,4
ISIC_0032431,5
ISIC_0030900,5
ISIC_0034215,5
ISIC_0030582,5
ISIC_0027132,5
ISIC_0030630,2
ISIC_0026805,5
ISIC_0025942,5
ISIC_0027946,5
ISIC_0029294,5
ISIC_0026134,5
ISIC_0028209,2
ISIC_0030379,5
ISIC_0034282,5
ISIC_0033506,5
ISIC_0026779,5
ISIC_0029470,5
ISIC_0029984,5
ISIC_0025437,5
ISIC_0027908,5
ISIC_0026939,5
ISIC_0028394,5
ISIC_0026196,5
ISIC_0031035,5
ISIC_0032798,5
ISIC_0030428,5
ISIC_0033846,5
ISIC_0030302,5
ISIC_0031914,5
ISIC_0032002,5
ISIC_0031745,4
ISIC_0024546,4
ISIC_0029870,5
ISIC_0026909,4
ISIC_0024479,5
ISIC_0024440,5
ISIC_0028110,5
ISIC_0026789,3
ISIC_0033680,5
ISIC_0025013,5
ISIC_0028076,0
ISIC_0028380,5
ISIC_0030521,4
ISIC_0025377,5
ISIC_0030436,2
ISIC_0028407,5
ISIC_0032118,5
ISIC_0025477,5
ISIC_0025330,2
ISIC_0032730,4
ISIC_0029291,2
ISIC_0034099,5
ISIC_0026444,2
ISIC_0028163,6
ISIC_0032966,5
ISIC_0031303,4
ISIC_0024649,5
ISIC_0025534,5
ISIC_0032614,6
ISIC_0031724,5
ISIC_0028164,5
ISIC_0027567,5
ISIC_0026426,5
ISIC_0027538,5
ISIC_0025655,5
ISIC_0025704,5
ISIC_0027915,1
ISIC_0033158,6
ISIC_0027986,5
ISIC_0031557,4
ISIC_0029927,2
ISIC_0031767,5
ISIC_0031023,4
ISIC_0033137,5
ISIC_0031372,3
ISIC_0030843,4
ISIC_0029325,5
ISIC_0033156,2
ISIC_0030147,5
ISIC_0032133,5
ISIC_0030087,5
ISIC_0026176,5
ISIC_0032433,4
ISIC_0033519,5
ISIC_0026049,5
ISIC_0032481,2
ISIC_0024620,5
ISIC_0033360,5
ISIC_0030683,2
ISIC_0032029,5
ISIC_0030960,5
ISIC_0029660,4
ISIC_0031450,1
ISIC_0029936,5
ISIC_0029849,2
ISIC_0030144,5
ISIC_0032792,5
ISIC_0032044,4
ISIC_0032157,5
ISIC_0026266,4
ISIC_0033220,5
ISIC_0032995,5
ISIC_0028236,2
ISIC_0033598,5
ISIC_0033820,4
ISIC_0028317,4
ISIC_0031115,5
ISIC_0033097,5
ISIC_0028034,5
ISIC_0027761,5
ISIC_0027592,5
ISIC_0025939,2
ISIC_0029008,5
ISIC_0029092,4
ISIC_0027313,5
ISIC_0025900,5
ISIC_0028273,5
ISIC_0034200,5
ISIC_0025758,2
ISIC_0030969,5
ISIC_0032162,5
ISIC_0025498,5
ISIC_0025617,1
ISIC_0024386,3
ISIC_0025257,5
ISIC_0032485,5
ISIC_0031913,5
ISIC_0033063,4
ISIC_0024336,2
ISIC_0032948,5
ISIC_0033405,4
ISIC_0030599,5
ISIC_0027193,5
ISIC_0026821,5
ISIC_0024899,5
ISIC_0024982,2
ISIC_0030821,0
ISIC_0034191,5
ISIC_0033906,5
ISIC_0027913,5
ISIC_0030427,3
ISIC_0032169,5
ISIC_0033701,2
ISIC_0030865,5
ISIC_0030143,0
ISIC_0026288,5
ISIC_0028563,5
ISIC_0024835,5
ISIC_0030091,5
ISIC_0027845,5
ISIC_0030886,5
ISIC_0031978,5
ISIC_0026439,1
ISIC_0029767,5
ISIC_0026882,5
ISIC_0033127,2
ISIC_0026956,5
ISIC_0028953,5
ISIC_0032464,5
ISIC_0033351,5
ISIC_0034028,4
ISIC_0029032,2
ISIC_0034139,5
ISIC_0028590,5
ISIC_0027985,5
ISIC_0030272,2
ISIC_0028747,1
ISIC_0026561,5
ISIC_0026768,5
ISIC_0026646,5
ISIC_0030102,5
ISIC_0028351,5
ISIC_0029287,5
ISIC_0026380,5
ISIC_0027306,4
ISIC_0025786,5
ISIC_0024917,5
ISIC_0027599,5
ISIC_0024801,5
ISIC_0032360,5
ISIC_0027319,5
ISIC_0025863,5
ISIC_0025507,2
ISIC_0032782,4
ISIC_0031057,1
ISIC_0028410,4
ISIC_0027867,5
ISIC_0024959,5
ISIC_0033700,4
ISIC_0029762,5
ISIC_0032918,4
ISIC_0031545,4
ISIC_0032352,5
ISIC_0029489,1
ISIC_0032434,5
ISIC_0030576,5
ISIC_0028107,1
ISIC_0031861,5
ISIC_0027073,5
ISIC_0030199,5
ISIC_0029635,5
ISIC_0027883,5
ISIC_0027858,1
ISIC_0025252,5
ISIC_0024510,5
ISIC_0032311,5
ISIC_0028852,5
ISIC_0027643,5
ISIC_0028200,2
ISIC_0025831,0
ISIC_0029385,5
ISIC_0027298,5
ISIC_0025249,6
ISIC_0027633,5
ISIC_0033736,2
ISIC_0030273,5
ISIC_0026919,5
ISIC_0034151,2
ISIC_0028759,5
ISIC_0029421,5
ISIC_0033379,2
ISIC_0026113,4
ISIC_0027157,5
ISIC_0027293,5
ISIC_0031991,5
ISIC_0025903,3
ISIC_0024681,5
ISIC_0027976,1
ISIC_0024941,5
ISIC_0033476,4
ISIC_0029687,2
ISIC_0028829,5
ISIC_0030155,5
ISIC_0025018,4
ISIC_0029531,5
ISIC_0029590,5
ISIC_0034258,5
ISIC_0033273,5
ISIC_0025733,5
ISIC_0024990,5
ISIC_0024513,5
ISIC_0031601,2
ISIC_0029050,5
ISIC_0031584,2
ISIC_0025185,5
ISIC_0031077,4
ISIC_0025314,3
ISIC_0027407,4
ISIC_0027404,5
ISIC_0026998,5
ISIC_0034271,5
ISIC_0027393,5
ISIC_0024875,4
ISIC_0024748,2
ISIC_0031809,5
ISIC_0034180,4
ISIC_0033233,5
ISIC_0033457,5
ISIC_0026601,5
ISIC_0026284,5
ISIC_0025996,4
ISIC_0030924,5
ISIC_0027893,2
ISIC_0033393,4
ISIC_0029158,5
ISIC_0026187,5
ISIC_0029576,2
ISIC_0033849,5
ISIC_0029419,5
ISIC_0033904,5
ISIC_0025363,4
ISIC_0032606,5
ISIC_0029549,0
ISIC_0024519,5
ISIC_0026190,5
ISIC_0028459,5
ISIC_0030135,5
ISIC_0024937,5
ISIC_0024464,5
ISIC_0031195,5
ISIC_0028722,5
ISIC_0033795,5
ISIC_0026904,5
ISIC_0024721,5
ISIC_0033987,2
ISIC_0024935,5
ISIC_0027424,5
ISIC_0024847,5
ISIC_0027294,0
ISIC_0032630,4
ISIC_0030664,5
ISIC_0032529,5
ISIC_0030168,5
ISIC_0025177,5
ISIC_0026394,5
ISIC_0029521,5
ISIC_0029856,1
ISIC_0025182,0
ISIC_0024864,4
ISIC_0028182,5
ISIC_0028573,5
ISIC_0026626,0
ISIC_0026372,5
ISIC_0027992,5
ISIC_0030290,5
ISIC_0025491,5
ISIC_0027842,5
ISIC_0029889,6
ISIC_0025167,5
ISIC_0025158,5
ISIC_0028292,5
ISIC_0027086,5
ISIC_0025422,5
ISIC_0025835,4
ISIC_0032268,5
ISIC_0028617,5
ISIC_0025536,5
ISIC_0030132,5
ISIC_0027208,5
ISIC_0030677,2
ISIC_0033606,2
ISIC_0034244,5
ISIC_0026075,5
ISIC_0029337,1
ISIC_0033013,5
ISIC_0025282,5
ISIC_0032388,5
ISIC_0032263,5
ISIC_0032329,0
ISIC_0024669,6
ISIC_0032710,5
ISIC_0033741,5
ISIC_0026412,5
ISIC_0031928,5
ISIC_0024920,5
ISIC_0025509,1
ISIC_0030196,5
ISIC_0033610,5
ISIC_0029670,5
ISIC_0030751,5
ISIC_0032888,4
ISIC_0024814,2
ISIC_0025562,5
ISIC_0028808,5
ISIC_0033180,4
ISIC_0032893,5
ISIC_0033583,2
ISIC_0025235,4
ISIC_0025157,2
ISIC_0029551,5
ISIC_0026169,5
ISIC_0028558,0
ISIC_0025690,5
ISIC_0030786,5
ISIC_0031311,5
ISIC_0033497,5
ISIC_0028334,5
ISIC_0027565,5
ISIC_0028319,5
ISIC_0024415,5
ISIC_0026853,4
ISIC_0028477,5
ISIC_0031435,5
ISIC_0025961,5
ISIC_0032361,5
ISIC_0029495,4
ISIC_0027188,3
ISIC_0028630,5
ISIC_0034070,2
ISIC_0026590,2
ISIC_0024877,2
ISIC_0027467,5
ISIC_0025103,2
ISIC_0034066,1
ISIC_0027676,5
ISIC_0033578,4
ISIC_0029579,5
ISIC_0025683,5
ISIC_0026959,2
ISIC_0033830,5
ISIC_0026814,5
ISIC_0034252,2
ISIC_0025933,5
ISIC_0034245,5
ISIC_0026566,2
ISIC_0028880,3
ISIC_0027262,5
ISIC_0032417,2
ISIC_0028079,1
ISIC_0025179,5
ISIC_0024830,5
ISIC_0027411,5
ISIC_0026393,6
ISIC_0027851,1
ISIC_0032656,4
ISIC_0029070,2
ISIC_0030851,5
ISIC_0031881,5
ISIC_0027884,0
ISIC_0027034,5
ISIC_0030230,1
ISIC_0024746,5
ISIC_0027769,4
ISIC_0026186,5
ISIC_0031098,5
ISIC_0032413,5
ISIC_0032915,4
ISIC_0032082,5
ISIC_0031825,2
ISIC_0032950,5
ISIC_0029506,5
ISIC_0025836,5
ISIC_0027701,5
ISIC_0029060,2
ISIC_0030882,6
ISIC_0024537,4
ISIC_0030033,5
ISIC_0030139,5
ISIC_0031268,5
ISIC_0028922,5
ISIC_0030699,5
ISIC_0028815,1
ISIC_0028169,5
ISIC_0029299,5
ISIC_0029315,0
ISIC_0030117,5
ISIC_0032666,5
ISIC_0025493,5
ISIC_0025553,5
ISIC_0026189,5
ISIC_0031612,5
ISIC_0033188,5
ISIC_0026849,2
ISIC_0025756,5
ISIC_0028178,5
ISIC_0025766,4
ISIC_0029159,5
ISIC_0028475,5
ISIC_0024734,5
ISIC_0030939,5
ISIC_0034021,5
ISIC_0028000,5
ISIC_0030309,5
ISIC_0031681,5
ISIC_0027279,2
ISIC_0031454,5
ISIC_0028824,5
ISIC_0028827,5
ISIC_0032045,2
ISIC_0033724,5
ISIC_0026533,5
ISIC_0029252,5
ISIC_0031710,5
ISIC_0032761,5
ISIC_0028298,5
ISIC_0032815,5
ISIC_0029859,4
ISIC_0026120,4
ISIC_0028625,5
ISIC_0031529,4
ISIC_0030736,5
ISIC_0033293,5
ISIC_0028679,5
ISIC_0025324,4
ISIC_0033652,5
ISIC_0029731,2
ISIC_0032513,2
ISIC_0024678,5
ISIC_0026130,5
ISIC_0033821,5
ISIC_0032435,5
ISIC_0025974,5
ISIC_0031277,2
ISIC_0027810,5
ISIC_0024509,5
ISIC_0034296,2
ISIC_0032371,0
ISIC_0029145,5
ISIC_0027031,5
ISIC_0025210,5
ISIC_0033387,4
ISIC_0032774,4
ISIC_0033130,2
ISIC_0032568,5
ISIC_0033590,5
ISIC_0029862,5
ISIC_0027257,5
ISIC_0032301,5
ISIC_0032303,2
ISIC_0027961,5
ISIC_0025802,5
ISIC_0026741,5
ISIC_0028825,5
ISIC_0034094,4
ISIC_0032461,1
ISIC_0030121,5
ISIC_0032732,2
ISIC_0034031,2
ISIC_0026254,3
ISIC_0028664,5
ISIC_0026143,5
ISIC_0030616,4
ISIC_0024735,5
ISIC_0028677,1
ISIC_0026361,5
ISIC_0029146,4
ISIC_0025236,5
ISIC_0033717,4
ISIC_0027756,5
ISIC_0027562,0
ISIC_0031371,5
ISIC_0031893,2
ISIC_0029926,5
ISIC_0027247,5
ISIC_0026976,4
ISIC_0031708,5
ISIC_0028582,4
ISIC_0025684,5
ISIC_0027962,5
ISIC_0028965,4
ISIC_0027521,5
ISIC_0030402,5
ISIC_0033695,3
ISIC_0031183,5
ISIC_0030013,5
ISIC_0026294,5
ISIC_0033042,4
ISIC_0025656,2
ISIC_0030734,5
ISIC_0033959,5
ISIC_0031492,5
ISIC_0028315,5
ISIC_0031659,0
ISIC_0024310,4
ISIC_0028241,5
ISIC_0029379,5
ISIC_0025652,5
ISIC_0025866,5
ISIC_0033706,5
ISIC_0031911,5
ISIC_0034013,5
ISIC_0025611,4
ISIC_0025583,2
ISIC_0027109,5
ISIC_0033974,5
ISIC_0030335,1
ISIC_0031692,0
ISIC_0033862,5
ISIC_0029842,5
ISIC_0028531,5
ISIC_0033576,2
ISIC_0032550,4
ISIC_0032785,5
ISIC_0026878,5
ISIC_0028863,5
ISIC_0033634,5
ISIC_0030045,5
ISIC_0027559,2
ISIC_0024918,4
ISIC_0033034,4
ISIC_0030493,5
ISIC_0028295,5
ISIC_0032939,5
ISIC_0024651,5
ISIC_0026263,2
ISIC_0024570,5
ISIC_0034014,5
ISIC_0033815,5
ISIC_0025811,0
ISIC_0029235,2
ISIC_0026634,2
ISIC_0032230,2
ISIC_0032835,2
ISIC_0026487,5
ISIC_0030702,5
ISIC_0025651,4
ISIC_0029316,4
ISIC_0031186,4
ISIC_0030541,5
ISIC_0025054,5
ISIC_0029450,5
ISIC_0031727,5
ISIC_0031317,5
ISIC_0032149,4
ISIC_0026671,5
ISIC_0032208,5
ISIC_0031354,5
ISIC_0024827,5
ISIC_0029819,4
ISIC_0028479,2
ISIC_0033267,4
ISIC_0030949,5
ISIC_0034143,1
ISIC_0028307,5
ISIC_0031259,5
ISIC_0025853,5
ISIC_0028133,5
ISIC_0033048,5
ISIC_0026312,5
ISIC_0026291,2
ISIC_0029476,5
ISIC_0032534,2
ISIC_0025130,0
ISIC_0031538,5
ISIC_0031625,5
ISIC_0031996,6
ISIC_0032414,1
ISIC_0030173,2
ISIC_0029807,5
ISIC_0027918,5
ISIC_0032578,5
ISIC_0028046,5
ISIC_0032377,5
ISIC_0026602,5
ISIC_0025789,5
ISIC_0026804,5
ISIC_0025561,5
ISIC_0028520,4
ISIC_0025072,5
ISIC_0028560,2
ISIC_0025761,5
ISIC_0028071,5
ISIC_0025804,2
ISIC_0027106,5
ISIC_0033456,0
ISIC_0030461,5
ISIC_0031246,5
ISIC_0024742,5
ISIC_0032969,5
ISIC_0030678,5
ISIC_0031532,5
ISIC_0025122,5
ISIC_0027027,2
ISIC_0029749,5
ISIC_0024500,5
ISIC_0027500,5
ISIC_0030182,5
ISIC_0030286,5
ISIC_0033954,5
ISIC_0027960,2
ISIC_0032770,5
ISIC_0026389,5
ISIC_0033594,4
ISIC_0033428,4
ISIC_0029242,4
ISIC_0028427,5
ISIC_0026065,5
ISIC_0034198,5
ISIC_0029769,5
ISIC_0031498,4
ISIC_0029916,5
ISIC_0030410,5
ISIC_0032544,4
ISIC_0027826,2
ISIC_0027127,5
ISIC_0027295,2
ISIC_0029855,5
ISIC_0031572,5
ISIC_0027901,5
ISIC_0027764,5
ISIC_0026243,5
ISIC_0033644,4
ISIC_0024483,5
ISIC_0033249,5
ISIC_0033589,5
ISIC_0033780,3
ISIC_0031959,5
ISIC_0032949,2
ISIC_0025390,5
ISIC_0027271,5
ISIC_0033256,3
ISIC_0028699,5
ISIC_0028369,5
ISIC_0029983,5
ISIC_0027114,5
ISIC_0027395,5
ISIC_0033873,5
ISIC_0024925,0
ISIC_0031898,5
ISIC_0030299,5
ISIC_0028316,1
ISIC_0032058,5
ISIC_0024452,1
ISIC_0031132,2
ISIC_0031972,4
ISIC_0030525,5
ISIC_0029163,4
ISIC_0027324,5
ISIC_0031245,1
ISIC_0033377,4
ISIC_0030285,5
ISIC_0033730,4
ISIC_0027718,5
ISIC_0032161,5
ISIC_0025657,5
ISIC_0032643,2
ISIC_0033474,5
ISIC_0028267,5
ISIC_0024481,4
ISIC_0032985,4
ISIC_0031343,5
ISIC_0026089,4
ISIC_0033010,5
ISIC_0024385,5
ISIC_0027965,5
ISIC_0027057,1
ISIC_0024812,5
ISIC_0029827,0
ISIC_0025047,5
ISIC_0028668,5
ISIC_0032781,5
ISIC_0025597,5
ISIC_0032471,5
ISIC_0028671,1
ISIC_0024776,5
ISIC_0025497,5
ISIC_0026299,5
ISIC_0030724,5
ISIC_0030853,5
ISIC_0031981,5
ISIC_0029911,5
ISIC_0027169,5
ISIC_0032322,5
ISIC_0033403,5
ISIC_0024968,5
ISIC_0026246,5
ISIC_0028047,5
ISIC_0031751,5
ISIC_0027246,5
ISIC_0032181,5
ISIC_0028557,5
ISIC_0034273,5
ISIC_0030176,5
ISIC_0028803,5
ISIC_0026501,5
ISIC_0032877,2
ISIC_0034268,5
ISIC_0026401,5
ISIC_0034142,2
ISIC_0032120,5
ISIC_0028363,5
ISIC_0032935,5
ISIC_0032502,5
ISIC_0028864,5
ISIC_0033654,4
ISIC_0027108,5
ISIC_0031104,5
ISIC_0024454,1
ISIC_0031665,5
ISIC_0028082,4
ISIC_0033490,2
ISIC_0027281,1
ISIC_0026861,2
ISIC_0031265,5
ISIC_0034318,2
ISIC_0030729,5
ISIC_0029723,5
ISIC_0034179,5
ISIC_0024723,5
ISIC_0033984,5
ISIC_0028765,1
ISIC_0033735,5
ISIC_0024647,4
ISIC_0032667,5
ISIC_0027267,5
ISIC_0025849,5
ISIC_0024677,5
ISIC_0031463,5
ISIC_0030649,2
ISIC_0034216,4
ISIC_0033834,4
ISIC_0027250,5
ISIC_0032742,5
ISIC_0028897,4
ISIC_0033452,4
ISIC_0032381,5
ISIC_0024334,5
ISIC_0031865,5
ISIC_0032103,2
ISIC_0025827,5
ISIC_0028761,5
ISIC_0025805,2
ISIC_0030546,5
ISIC_0030940,5
ISIC_0029123,1
ISIC_0025905,5
ISIC_0027356,5
ISIC_0029538,4
ISIC_0030814,5
ISIC_0033668,4
ISIC_0024806,4
ISIC_0028204,5
ISIC_0025927,4
ISIC_0030787,5
ISIC_0027103,5
ISIC_0030126,5
ISIC_0025402,5
ISIC_0031485,2
ISIC_0027999,5
ISIC_0026655,5
ISIC_0029966,5
ISIC_0031578,0
ISIC_0030608,2
ISIC_0026074,1
ISIC_0028594,5
ISIC_0025407,5
ISIC_0028130,5
ISIC_0031848,5
ISIC_0030594,1
ISIC_0032158,5
ISIC_0031823,0
ISIC_0031370,5
ISIC_0024563,5
ISIC_0027576,5
ISIC_0025528,5
ISIC_0027419,2
ISIC_0033390,5
